cod-barra;nr-pedrep;nr-vol-ped;nome-transp;nr-linha;nr-pedido;nr-pedcli;nr-carga;it-codigo;nr-volume;nr-sequencia;cod-box;desc-item-1;desc-item-2;nome-emit;cidade;estado;dt-embarque;medida;volume;
00000900065749015771705638;ANTONIOCOZ  ;042/078 ;TRANSTUTTI                                             ;78      ;5771705 ;5771705 ;330     ;900065 749       ;1       ;638     ;A       ;PORTA ESP 999X346X15 CARIBE                  ;999X321 mm                                   ;CASA NOVA COM.MOVEIS E;PORTO ALEGRE       ;RS;03/05/24  ;999X3;01/01;
00000900084749015771705639;ANTONIOCOZ  ;049/078 ;TRANSTUTTI                                             ;78      ;5771705 ;5771705 ;330     ;900084 749       ;1       ;639     ;A       ;PORTA DESP ESP 1836X346X15 CARIBE            ;1668X346 mm                                  ;CASA NOVA COM.MOVEIS E;PORTO ALEGRE       ;RS;03/05/24  ;1668X;01/01;
00000900084749015771705640;ANTONIOCOZ  ;050/078 ;TRANSTUTTI                                             ;78      ;5771705 ;5771705 ;330     ;900084 749       ;1       ;640     ;A       ;PORTA DESP ESP 1836X346X15 CARIBE            ;1668X346 mm                                  ;CASA NOVA COM.MOVEIS E;PORTO ALEGRE       ;RS;03/05/24  ;1668X;01/01;
00000900033749015771283641;EF1629BSOC  ;013/032 ;TRANSTUTTI                                             ;78      ;5771283 ;5771283 ;330     ;900033 749       ;1       ;641     ;A       ;PORTA ESP 663X396X15 CARIBE                  ;519X374 mm                                   ;MPMAIS COMERCIO DE MOV;PORTO ALEGRE       ;RS;03/05/24  ;519X3;01/01;
00000900033749015771283642;EF1629BSOC  ;014/032 ;TRANSTUTTI                                             ;78      ;5771283 ;5771283 ;330     ;900033 749       ;1       ;642     ;A       ;PORTA ESP 663X396X15 CARIBE                  ;519X374 mm                                   ;MPMAIS COMERCIO DE MOV;PORTO ALEGRE       ;RS;03/05/24  ;519X3;01/01;
00000900033749015771283643;EF1629BSOC  ;015/032 ;TRANSTUTTI                                             ;78      ;5771283 ;5771283 ;330     ;900033 749       ;1       ;643     ;A       ;PORTA ESP 663X396X15 CARIBE                  ;519X374 mm                                   ;MPMAIS COMERCIO DE MOV;PORTO ALEGRE       ;RS;03/05/24  ;519X3;01/01;
00000900053749015769063644;ARIA/COZINHA;033/137 ;RASADOR                                                ;78      ;5769063 ;5769063 ;322     ;900053 749       ;1       ;644     ;G       ;PORTA ESP 834X396X15 CARIBE                  ;752X396 mm                                   ;RB COMERCIO DE MOVEIS ;CAMPINAS           ;SP;03/05/24  ;752X3;01/01;
00000900043749015764821645;AST VINICIUS;001/002 ;RASADOR                                                ;78      ;5764821 ;5764821 ;322     ;900043 749       ;1       ;645     ;G       ;PORTA ESP 663X596X15 CARIBE                  ;663X523 mm                                   ;SO INTERIORES MOVEIS E;SAO PAULO          ;SP;03/05/24  ;663X5;01/01;
00000900075749015761800646;3012CZSANDRO;021/030 ;RODAG-LOGIST                                           ;78      ;5761800 ;5761800 ;323     ;900075 749       ;1       ;646     ;C       ;PORTA ESP 999X596X15 CARIBE                  ;916X596 mm                                   ;FG PLUS LTDA          ;SAO PAULO          ;SP;03/05/24  ;916X5;01/01;
00090009640001015767987647;VALESCA SALA;025/117 ;TRANSTUTTI                                             ;78      ;5767987 ;5767987 ;330     ;900096 40001     ;1       ;647     ;A       ;FRENTE GAV ESP 162X296X15 NUBLE              ;162X197 mm                                   ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;03/05/24  ;162X1;01/01;
00090009640001015767987648;VALESCA SALA;026/117 ;TRANSTUTTI                                             ;78      ;5767987 ;5767987 ;330     ;900096 40001     ;1       ;648     ;A       ;FRENTE GAV ESP 162X296X15 NUBLE              ;162X197 mm                                   ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;03/05/24  ;162X1;01/01;
00090009640001015767987649;VALESCA SALA;027/117 ;TRANSTUTTI                                             ;78      ;5767987 ;5767987 ;330     ;900096 40001     ;1       ;649     ;A       ;FRENTE GAV ESP 162X296X15 NUBLE              ;162X197 mm                                   ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;03/05/24  ;162X1;01/01;
00090009640001015767987650;VALESCA SALA;028/117 ;TRANSTUTTI                                             ;78      ;5767987 ;5767987 ;330     ;900096 40001     ;1       ;650     ;A       ;FRENTE GAV ESP 162X296X15 NUBLE              ;162X197 mm                                   ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;03/05/24  ;162X1;01/01;
00090003040001015768872651;JULIANA/COZI;003/126 ;PAESE  R01                                             ;78      ;5768872 ;5768872 ;325     ;900030 40001     ;1       ;651     ;J       ;PORTA ESP 663X346X15 NUBLE                   ;576X330 mm                                   ;COZINHAS LUANA COMERCI;SAO PAULO          ;SP;03/05/24  ;576X3;01/01;
00090003040001015768872652;JULIANA/COZI;004/126 ;PAESE  R01                                             ;78      ;5768872 ;5768872 ;325     ;900030 40001     ;1       ;652     ;J       ;PORTA ESP 663X346X15 NUBLE                   ;576X330 mm                                   ;COZINHAS LUANA COMERCI;SAO PAULO          ;SP;03/05/24  ;576X3;01/01;
00090008440001015767389653;KELLY DAIANE;001/005 ;DUMAR                                                  ;78      ;5767389 ;5767389 ;321     ;900084 40001     ;1       ;653     ;B       ;PORTA DESP ESP 1836X346X15 NUBLE             ;1554X346 mm                                  ;KIENI CRISTINA ARNOSTI;RIO CLARO          ;SP;03/05/24  ;1554X;01/01;
00090013240001015771000654;Fabian assis;001/001 ;RASADOR PR                                             ;78      ;5771000 ;5771000 ;332     ;900132 40001     ;1       ;654     ;E       ;PORTA ESP 2347X346X18 NUBLE                  ;2347X331 mm                                  ;INOVART MOVEIS PLANEJA;BIGUACU            ;SC;03/05/24  ;2347X;01/01;
00090003340001015769560655;0532COZJAIRO;016/105 ;MERICA                                                 ;78      ;5769560 ;5769560 ;326     ;900033 40001     ;1       ;655     ;D       ;PORTA ESP 663X396X15 NUBLE                   ;663X386 mm                                   ;PLENUS PROJETOS E PLAN;SAO GONCALO        ;RJ;03/05/24  ;663X3;01/01;
00090003340001015769560656;0532COZJAIRO;017/105 ;MERICA                                                 ;78      ;5769560 ;5769560 ;326     ;900033 40001     ;1       ;656     ;D       ;PORTA ESP 663X396X15 NUBLE                   ;663X386 mm                                   ;PLENUS PROJETOS E PLAN;SAO GONCALO        ;RJ;03/05/24  ;663X3;01/01;
00090012740001015769856657;MAUGARMARIO ;017/020 ;TRANSTUTTI                                             ;78      ;5769856 ;5769856 ;330     ;900127 40001     ;1       ;657     ;A       ;PORTA ESP 2147X396X18 NUBLE                  ;2147X376 mm                                  ;TUDO NOVO COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;2147X;01/01;
00090012740001015769856658;MAUGARMARIO ;018/020 ;TRANSTUTTI                                             ;78      ;5769856 ;5769856 ;330     ;900127 40001     ;1       ;658     ;A       ;PORTA ESP 2147X396X18 NUBLE                  ;2147X376 mm                                  ;TUDO NOVO COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;2147X;01/01;
00090013940001015769407659;PAULA-DORMIT;076/185 ;RASADOR PR                                             ;78      ;5769407 ;5769407 ;332     ;900139 40001     ;1       ;659     ;E       ;PORTA ESP 2527X396X18 NUBLE                  ;2527X349 mm                                  ;IVANEO HILLESHEIM JP C;PALHOCA            ;SC;03/05/24  ;2527X;01/01;
00090007140001015770970660;MI-15148-INF;272/452 ;TRANSTUTTI                                             ;78      ;5770970 ;5770970 ;330     ;900071 40001     ;1       ;660     ;A       ;PORTA ESP 999X446X15 NUBLE                   ;996X405 mm                                   ;ESTILO IN COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;996X4;01/01;
00090004340001015771353661;ANDRESSAcozi;032/075 ;TRANSTUTTI                                             ;78      ;5771353 ;5771353 ;330     ;900043 40001     ;1       ;661     ;A       ;PORTA ESP 663X596X15 NUBLE                   ;663X546 mm                                   ;LPRAFAEL COMERCIO DE M;CANOAS             ;RS;03/05/24  ;663X5;01/01;
00090005940001015769560662;0532COZJAIRO;018/105 ;MERICA                                                 ;78      ;5769560 ;5769560 ;326     ;900059 40001     ;1       ;662     ;D       ;PORTA ESP 834X596X15 NUBLE                   ;834X586 mm                                   ;PLENUS PROJETOS E PLAN;SAO GONCALO        ;RJ;03/05/24  ;834X5;01/01;
00090005940001015769560663;0532COZJAIRO;019/105 ;MERICA                                                 ;78      ;5769560 ;5769560 ;326     ;900059 40001     ;1       ;663     ;D       ;PORTA ESP 834X596X15 NUBLE                   ;834X586 mm                                   ;PLENUS PROJETOS E PLAN;SAO GONCALO        ;RJ;03/05/24  ;834X5;01/01;
00090000740001015769855664;MAUGCOZ     ;024/044 ;TRANSTUTTI                                             ;78      ;5769855 ;5769855 ;330     ;900007 40001     ;1       ;664     ;A       ;PORTA ARTIC ESP 329X696X15 NUBLE             ;329X656 mm                                   ;TUDO NOVO COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;329X6;01/01;
00090000740001015767987665;VALESCA SALA;042/117 ;TRANSTUTTI                                             ;78      ;5767987 ;5767987 ;330     ;900007 40001     ;1       ;665     ;A       ;PORTA ARTIC ESP 329X696X15 NUBLE             ;326X597 mm                                   ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;03/05/24  ;326X5;01/01;
00090000740001015767987666;VALESCA SALA;043/117 ;TRANSTUTTI                                             ;78      ;5767987 ;5767987 ;330     ;900007 40001     ;1       ;666     ;A       ;PORTA ARTIC ESP 329X696X15 NUBLE             ;326X597 mm                                   ;LTF COMERCIO DE MOVEIS;BENTO GONCALVES    ;RS;03/05/24  ;326X5;01/01;
00090001840001015772098667;Jose Ricardo;006/015 ;PAESE LOGIST                                           ;78      ;5772098 ;5772098 ;327     ;900018 40001     ;1       ;667     ;M       ;PORTA ARTIC ESP 414X696X15 NUBLE             ;352X696 mm                                   ;EM CASA DESIGN MOVEIS ;SAO PAULO          ;SP;03/05/24  ;352X6;01/01;
00090012040001015771987668;6062 JULIO  ;010/051 ;CRISTOFOLI                                             ;78      ;5771987 ;5771987 ;331     ;900120 40001     ;1       ;668     ;N       ;FRENTE GAV ESP 329X896X15 NUBLE              ;329X846 mm                                   ;DALMOLIN & ZANCHETTA L;GUARAPUAVA         ;PR;03/05/24  ;329X8;01/01;
00090012040001015771987669;6062 JULIO  ;011/051 ;CRISTOFOLI                                             ;78      ;5771987 ;5771987 ;331     ;900120 40001     ;1       ;669     ;N       ;FRENTE GAV ESP 329X896X15 NUBLE              ;329X846 mm                                   ;DALMOLIN & ZANCHETTA L;GUARAPUAVA         ;PR;03/05/24  ;329X8;01/01;
00090002140001015770970670;MI-15148-INF;250/452 ;TRANSTUTTI                                             ;78      ;5770970 ;5770970 ;330     ;900021 40001     ;1       ;670     ;A       ;PORTA ARTIC ESP 414X996X15 NUBLE             ;405X996 mm                                   ;ESTILO IN COMERCIO DE ;PORTO ALEGRE       ;RS;03/05/24  ;405X9;01/01;
00090002840002015761973671;REGINALDOCOZ;006/142 ;RODAG-LOGIST                                           ;78      ;5761973 ;5761973 ;323     ;900028 40002     ;1       ;671     ;C       ;PORTA ESP 663X296X15 GLACIAL                 ;497X286 mm                                   ;C A DE SOUZA PLANEJADO;SAO PAULO          ;SP;03/05/24  ;497X2;01/01;
00090004740002015761973672;REGINALDOCOZ;007/142 ;RODAG-LOGIST                                           ;78      ;5761973 ;5761973 ;323     ;900047 40002     ;1       ;672     ;C       ;PORTA ESP 834X296X15 GLACIAL                 ;834X246 mm                                   ;C A DE SOUZA PLANEJADO;SAO PAULO          ;SP;03/05/24  ;834X2;01/01;
00090006340002015761973673;REGINALDOCOZ;010/142 ;RODAG-LOGIST                                           ;78      ;5761973 ;5761973 ;323     ;900063 40002     ;1       ;673     ;C       ;PORTA ESP 999X296X15 GLACIAL                 ;864X296 mm                                   ;C A DE SOUZA PLANEJADO;SAO PAULO          ;SP;03/05/24  ;864X2;01/01;
00090076040002015761973674;REGINALDOCOZ;004/142 ;RODAG-LOGIST                                           ;78      ;5761973 ;5761973 ;323     ;900760 40002     ;1       ;674     ;C       ;PORTA DESP ESP 2338X296X15 GLACIAL           ;2204X276 mm                                  ;C A DE SOUZA PLANEJADO;SAO PAULO          ;SP;03/05/24  ;2204X;01/01;
00090003040002015757263675;5880AA      ;018/023 ;MERICA                                                 ;78      ;5757263 ;5757263 ;326     ;900030 40002     ;1       ;675     ;D       ;PORTA ESP 663X346X15 GLACIAL                 ;663X336 mm                                   ;CR3 COMERCIO DE MOVEIS;RIO DE JANEIRO     ;RJ;03/05/24  ;663X3;01/01;
00090003040002015757263676;5880AA      ;019/023 ;MERICA                                                 ;78      ;5757263 ;5757263 ;326     ;900030 40002     ;1       ;676     ;D       ;PORTA ESP 663X346X15 GLACIAL                 ;663X336 mm                                   ;CR3 COMERCIO DE MOVEIS;RIO DE JANEIRO     ;RJ;03/05/24  ;663X3;01/01;
00090005340002015761973677;REGINALDOCOZ;008/142 ;RODAG-LOGIST                                           ;78      ;5761973 ;5761973 ;323     ;900053 40002     ;1       ;677     ;C       ;PORTA ESP 834X396X15 GLACIAL                 ;834X386 mm                                   ;C A DE SOUZA PLANEJADO;SAO PAULO          ;SP;03/05/24  ;834X3;01/01;
00090005340002015761973678;REGINALDOCOZ;009/142 ;RODAG-LOGIST                                           ;78      ;5761973 ;5761973 ;323     ;900053 40002     ;1       ;678     ;C       ;PORTA ESP 834X396X15 GLACIAL                 ;834X386 mm                                   ;C A DE SOUZA PLANEJADO;SAO PAULO          ;SP;03/05/24  ;834X3;01/01;
00090003940002015768968679;508530JENCZ ;028/031 ;PAESE  R01                                             ;78      ;5768968 ;5768968 ;325     ;900039 40002     ;1       ;679     ;J       ;PORTA ESP 663X446X15 GLACIAL                 ;663X421 mm                                   ;E.F. MONTEIRO COMERCIO;SAO PAULO          ;SP;03/05/24  ;663X4;01/01;
00090005740002015769865680;FABIO.F_COZ ;014/117 ;RASADOR                                                ;78      ;5769865 ;5769865 ;322     ;900057 40002     ;1       ;680     ;G       ;PORTA ESP 834X496X15 GLACIAL                 ;688X471 mm                                   ;CKWW MOVEIS DESIGN LTD;SAO PAULO          ;SP;03/05/24  ;688X4;01/01;
00090005740002015769865681;FABIO.F_COZ ;015/117 ;RASADOR                                                ;78      ;5769865 ;5769865 ;322     ;900057 40002     ;1       ;681     ;G       ;PORTA ESP 834X496X15 GLACIAL                 ;688X471 mm                                   ;CKWW MOVEIS DESIGN LTD;SAO PAULO          ;SP;03/05/24  ;688X4;01/01;
00090008140002015758496682;EDUARDO/GOUR;013/044 ;PAESE LOGIST                                           ;78      ;5758496 ;5758496 ;327     ;900081 40002     ;1       ;682     ;M       ;PORTA DESP ESP 1334X496X15 GLACIAL           ;1063X484 mm                                  ;R & S MOVEIS PLANEJADO;SAO PAULO          ;SP;03/05/24  ;1063X;01/01;
00090004340002015770648683;2403AA      ;017/052 ;MERICA                                                 ;78      ;5770648 ;5770648 ;326     ;900043 40002     ;1       ;683     ;D       ;PORTA ESP 663X596X15 GLACIAL                 ;663X546 mm                                   ;MENDES E MACHADO COM D;RIO DE JANEIRO     ;RJ;03/05/24  ;663X5;01/01;
00090005940002015769865684;FABIO.F_COZ ;016/117 ;RASADOR                                                ;78      ;5769865 ;5769865 ;322     ;900059 40002     ;1       ;684     ;G       ;PORTA ESP 834X596X15 GLACIAL                 ;688X531 mm                                   ;CKWW MOVEIS DESIGN LTD;SAO PAULO          ;SP;03/05/24  ;688X5;01/01;
00090005940002015769865685;FABIO.F_COZ ;017/117 ;RASADOR                                                ;78      ;5769865 ;5769865 ;322     ;900059 40002     ;1       ;685     ;G       ;PORTA ESP 834X596X15 GLACIAL                 ;688X531 mm                                   ;CKWW MOVEIS DESIGN LTD;SAO PAULO          ;SP;03/05/24  ;688X5;01/01;
00090032540004015771940686;PATRICIAMD  ;038/107 ;BENTO BR                                               ;78      ;5771940 ;5771940 ;328     ;900325 40004     ;1       ;686     ;L       ;PORTA BAL ESP 496X346X15  LAVANDA            ;496X325 mm                                   ;DELICATTA BELEM COM E ;BELEM              ;PA;03/05/24  ;496X3;01/01;
00090032540004015771940687;PATRICIAMD  ;037/107 ;BENTO BR                                               ;78      ;5771940 ;5771940 ;328     ;900325 40004     ;1       ;687     ;L       ;PORTA BAL ESP 496X346X15  LAVANDA            ;496X320 mm                                   ;DELICATTA BELEM COM E ;BELEM              ;PA;03/05/24  ;496X3;01/01;
00090004940004015763522688;Carlos/Coz  ;030/066 ;RODAG-LOGIST                                           ;78      ;5763522 ;5763522 ;323     ;900049 40004     ;1       ;688     ;C       ;PORTA ESP 834X346X15 LAVANDA                 ;699X331 mm                                   ;STILIZE COMERCIO DE MO;SAO PAULO          ;SP;03/05/24  ;699X3;01/01;
00090004940004015763522689;Carlos/Coz  ;031/066 ;RODAG-LOGIST                                           ;78      ;5763522 ;5763522 ;323     ;900049 40004     ;1       ;689     ;C       ;PORTA ESP 834X346X15 LAVANDA                 ;699X331 mm                                   ;STILIZE COMERCIO DE MO;SAO PAULO          ;SP;03/05/24  ;699X3;01/01;
00090032540005015769694690;Jessicasala ;044/119 ;TRANSTUTTI                                             ;78      ;5769694 ;5769694 ;330     ;900325 40005     ;1       ;690     ;A       ;PORTA BAL ESP 496X346X15  HIMALAIA           ;496X322 mm                                   ;CASA PERIN COMERCIO DE;NOVO HAMBURGO      ;RS;03/05/24  ;496X3;01/01;
00090032540005015769694691;Jessicasala ;045/119 ;TRANSTUTTI                                             ;78      ;5769694 ;5769694 ;330     ;900325 40005     ;1       ;691     ;A       ;PORTA BAL ESP 496X346X15  HIMALAIA           ;496X322 mm                                   ;CASA PERIN COMERCIO DE;NOVO HAMBURGO      ;RS;03/05/24  ;496X3;01/01;
00090032540005015769694692;Jessicasala ;046/119 ;TRANSTUTTI                                             ;78      ;5769694 ;5769694 ;330     ;900325 40005     ;1       ;692     ;A       ;PORTA BAL ESP 496X346X15  HIMALAIA           ;496X322 mm                                   ;CASA PERIN COMERCIO DE;NOVO HAMBURGO      ;RS;03/05/24  ;496X3;01/01;
00090032540005015769694693;Jessicasala ;047/119 ;TRANSTUTTI                                             ;78      ;5769694 ;5769694 ;330     ;900325 40005     ;1       ;693     ;A       ;PORTA BAL ESP 496X346X15  HIMALAIA           ;496X322 mm                                   ;CASA PERIN COMERCIO DE;NOVO HAMBURGO      ;RS;03/05/24  ;496X3;01/01;
00090032540005015769694694;Jessicasala ;048/119 ;TRANSTUTTI                                             ;78      ;5769694 ;5769694 ;330     ;900325 40005     ;1       ;694     ;A       ;PORTA BAL ESP 496X346X15  HIMALAIA           ;496X322 mm                                   ;CASA PERIN COMERCIO DE;NOVO HAMBURGO      ;RS;03/05/24  ;496X3;01/01;
00090032540005015769694695;Jessicasala ;049/119 ;TRANSTUTTI                                             ;78      ;5769694 ;5769694 ;330     ;900325 40005     ;1       ;695     ;A       ;PORTA BAL ESP 496X346X15  HIMALAIA           ;496X322 mm                                   ;CASA PERIN COMERCIO DE;NOVO HAMBURGO      ;RS;03/05/24  ;496X3;01/01;
00090005340005015762281696;3125CZFERNAN;027/041 ;RODAG-LOGIST                                           ;78      ;5762281 ;5762281 ;323     ;900053 40005     ;1       ;696     ;C       ;PORTA ESP 834X396X15 HIMALAIA                ;834X371 mm                                   ;FG PLUS LTDA          ;SAO PAULO          ;SP;03/05/24  ;834X3;01/01;
00090005340005015762281697;3125CZFERNAN;028/041 ;RODAG-LOGIST                                           ;78      ;5762281 ;5762281 ;323     ;900053 40005     ;1       ;697     ;C       ;PORTA ESP 834X396X15 HIMALAIA                ;834X371 mm                                   ;FG PLUS LTDA          ;SAO PAULO          ;SP;03/05/24  ;834X3;01/01;
00090013340005015770269698;5354-LUC-EGO;019/038 ;MERICA                                                 ;78      ;5770269 ;5770269 ;326     ;900133 40005     ;1       ;698     ;D       ;PORTA ESP 2347X396X18 HIMALAIA               ;2218X396 mm                                  ;IDEAL MOD COM DE MOV E;RIO DE JANEIRO     ;RJ;03/05/24  ;2218X;01/01;
00090080040006015771986699;6061 JULIO  ;081/185 ;CRISTOFOLI                                             ;78      ;5771986 ;5771986 ;331     ;900800 40006     ;1       ;699     ;N       ;PORTA DESP ESP 1836X396X15 ABISSAL           ;1682X396 mm                                  ;DALMOLIN & ZANCHETTA L;GUARAPUAVA         ;PR;03/05/24  ;1682X;01/01;
00090080040006015771986700;6061 JULIO  ;082/185 ;CRISTOFOLI                                             ;78      ;5771986 ;5771986 ;331     ;900800 40006     ;1       ;700     ;N       ;PORTA DESP ESP 1836X396X15 ABISSAL           ;1682X396 mm                                  ;DALMOLIN & ZANCHETTA L;GUARAPUAVA         ;PR;03/05/24  ;1682X;01/01;
00090002840006015745965701;MiguelPORTA ;012/056 ;RASADOR PR                                             ;78      ;5745965 ;5745965 ;332     ;900028 40006     ;1       ;701     ;E       ;PORTA ESP 663X296X15 ABISSAL                 ;663X246 mm                                   ;CASA PLENA MOVEIS PLAN;FLORIANOPOLIS      ;SC;03/05/24  ;663X2;01/01;
00090002840006015770575702;51202-02    ;011/024 ;MERICA                                                 ;78      ;5770575 ;5770575 ;326     ;900028 40006     ;1       ;702     ;D       ;PORTA ESP 663X296X15 ABISSAL                 ;593X283 mm                                   ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;03/05/24  ;593X2;01/01;
00090002840006015770575703;51202-02    ;012/024 ;MERICA                                                 ;78      ;5770575 ;5770575 ;326     ;900028 40006     ;1       ;703     ;D       ;PORTA ESP 663X296X15 ABISSAL                 ;593X283 mm                                   ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;03/05/24  ;593X2;01/01;
00090004740006015770572704;51202-01    ;073/097 ;MERICA                                                 ;78      ;5770572 ;5770572 ;326     ;900047 40006     ;1       ;704     ;D       ;PORTA ESP 834X296X15 ABISSAL                 ;730X239 mm                                   ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;03/05/24  ;730X2;01/01;
00090006540006015770567705;73603-01    ;013/030 ;MERICA                                                 ;78      ;5770567 ;5770567 ;326     ;900065 40006     ;1       ;705     ;D       ;PORTA ESP 999X346X15 ABISSAL                 ;913X308 mm                                   ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;03/05/24  ;913X3;01/01;
00090006540006015770567706;73603-01    ;014/030 ;MERICA                                                 ;78      ;5770567 ;5770567 ;326     ;900065 40006     ;1       ;706     ;D       ;PORTA ESP 999X346X15 ABISSAL                 ;913X308 mm                                   ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;03/05/24  ;913X3;01/01;
00090006540006015761765707;3146CZVIVIAN;028/052 ;RODAG-LOGIST                                           ;78      ;5761765 ;5761765 ;323     ;900065 40006     ;1       ;707     ;C       ;PORTA ESP 999X346X15 ABISSAL                 ;900X346 mm                                   ;FG PLUS LTDA          ;SAO PAULO          ;SP;03/05/24  ;900X3;01/01;
00090006540006015761765708;3146CZVIVIAN;029/052 ;RODAG-LOGIST                                           ;78      ;5761765 ;5761765 ;323     ;900065 40006     ;1       ;708     ;C       ;PORTA ESP 999X346X15 ABISSAL                 ;900X346 mm                                   ;FG PLUS LTDA          ;SAO PAULO          ;SP;03/05/24  ;900X3;01/01;
00090010040006015751774709;ALEF COZINHA;038/352 ;PAESE LOGIST                                           ;78      ;5751774 ;5751774 ;327     ;900100 40006     ;1       ;709     ;M       ;FRENTE GAV ESP 162X396X15 ABISSAL            ;162X361 mm                                   ;MARQUISE PLANEJADOS LT;SAO PAULO          ;SP;03/05/24  ;162X3;01/01;
00090010040006015751774710;ALEF COZINHA;039/352 ;PAESE LOGIST                                           ;78      ;5751774 ;5751774 ;327     ;900100 40006     ;1       ;710     ;M       ;FRENTE GAV ESP 162X396X15 ABISSAL            ;162X361 mm                                   ;MARQUISE PLANEJADOS LT;SAO PAULO          ;SP;03/05/24  ;162X3;01/01;
00090003340006015768643711;509668JULCZ ;028/066 ;PAESE  R01                                             ;78      ;5768643 ;5768643 ;325     ;900033 40006     ;1       ;711     ;J       ;PORTA ESP 663X396X15 ABISSAL                 ;663X356 mm                                   ;E.F. MONTEIRO COMERCIO;SAO PAULO          ;SP;03/05/24  ;663X3;01/01;
00090003340006015768643712;509668JULCZ ;029/066 ;PAESE  R01                                             ;78      ;5768643 ;5768643 ;325     ;900033 40006     ;1       ;712     ;J       ;PORTA ESP 663X396X15 ABISSAL                 ;663X356 mm                                   ;E.F. MONTEIRO COMERCIO;SAO PAULO          ;SP;03/05/24  ;663X3;01/01;
00090003340006015771986713;6061 JULIO  ;083/185 ;CRISTOFOLI                                             ;78      ;5771986 ;5771986 ;331     ;900033 40006     ;1       ;713     ;N       ;PORTA ESP 663X396X15 ABISSAL                 ;510X383 mm                                   ;DALMOLIN & ZANCHETTA L;GUARAPUAVA         ;PR;03/05/24  ;510X3;01/01;
00090003340006015771986714;6061 JULIO  ;084/185 ;CRISTOFOLI                                             ;78      ;5771986 ;5771986 ;331     ;900033 40006     ;1       ;714     ;N       ;PORTA ESP 663X396X15 ABISSAL                 ;510X383 mm                                   ;DALMOLIN & ZANCHETTA L;GUARAPUAVA         ;PR;03/05/24  ;510X3;01/01;
00090005340006015770572715;51202-01    ;074/097 ;MERICA                                                 ;78      ;5770572 ;5770572 ;326     ;900053 40006     ;1       ;715     ;D       ;PORTA ESP 834X396X15 ABISSAL                 ;730X366 mm                                   ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;03/05/24  ;730X3;01/01;
00090005340006015770572716;51202-01    ;075/097 ;MERICA                                                 ;78      ;5770572 ;5770572 ;326     ;900053 40006     ;1       ;716     ;D       ;PORTA ESP 834X396X15 ABISSAL                 ;730X366 mm                                   ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;03/05/24  ;730X3;01/01;
00090011240006015770567717;73603-01    ;008/030 ;MERICA                                                 ;78      ;5770567 ;5770567 ;326     ;900112 40006     ;1       ;717     ;D       ;FRENTE GAV ESP 329X496X15 ABISSAL            ;284X496 mm                                   ;RGR RIO COM DE MOD E I;RIO DE JANEIRO     ;RJ;03/05/24  ;284X4;01/01;
00090008540006015764001718;Nadia/Coz   ;074/188 ;RODAG-LOGIST                                           ;78      ;5764001 ;5764001 ;323     ;900085 40006     ;1       ;718     ;C       ;PORTA DESP ESP 1836X496X15 ABISSAL           ;1400X461 mm                                  ;FOGAROLI ARTE DESIGNER;SAO PAULO          ;SP;03/05/24  ;1400X;01/01;
00090008540006015764001719;Nadia/Coz   ;075/188 ;RODAG-LOGIST                                           ;78      ;5764001 ;5764001 ;323     ;900085 40006     ;1       ;719     ;C       ;PORTA DESP ESP 1836X496X15 ABISSAL           ;1400X461 mm                                  ;FOGAROLI ARTE DESIGNER;SAO PAULO          ;SP;03/05/24  ;1400X;01/01;
00090080140007015770096720;SANDRAsuite ;035/114 ;TRANSTUTTI                                             ;78      ;5770096 ;5770096 ;330     ;900801 40007     ;1       ;720     ;A       ;PORTA DESP ESP 2003X396X15 DUST              ;1904X396 mm                                  ;MICHELE WASIELESKI DE ;PELOTAS            ;RS;03/05/24  ;1904X;01/01;
00090080540007015769689721;Jessicacozin;048/112 ;TRANSTUTTI                                             ;78      ;5769689 ;5769689 ;330     ;900805 40007     ;1       ;721     ;A       ;FRENTE GAV ESP 329X446X15 DUST               ;329X397 mm                                   ;CASA PERIN COMERCIO DE;NOVO HAMBURGO      ;RS;03/05/24  ;329X3;01/01;
00090002840007015770234722;TANIA-BANHEI;013/034 ;PRATTICA LO                                            ;78      ;5770234 ;5770234 ;324     ;900028 40007     ;1       ;722     ;P       ;PORTA ESP 663X296X15 DUST                    ;497X288 mm                                   ;SAKAMOTO E AMANCIO  MO;GOIANIA            ;GO;03/05/24  ;497X2;01/01;
